The mom lets the princess.	The mom let the princess.
The moms let the princess.	The moms lets the princess.
The mom lets the princess.	The moms lets the princess.
The moms let the princess.	The mom let the princess.
The mom lets the sister.	The mom let the sister.
The moms let the sister.	The moms lets the sister.
The mom lets the sister.	The moms lets the sister.
The moms let the sister.	The mom let the sister.
The mom lets the brother.	The mom let the brother.
The moms let the brother.	The moms lets the brother.
The mom lets the brother.	The moms lets the brother.
The moms let the brother.	The mom let the brother.
The dad lets the mom.	The dad let the mom.
The dads let the mom.	The dads lets the mom.
The dad lets the mom.	The dads lets the mom.
The dads let the mom.	The dad let the mom.
The dad lets the girl.	The dad let the girl.
The dads let the girl.	The dads lets the girl.
The dad lets the girl.	The dads lets the girl.
The dads let the girl.	The dad let the girl.
The dad lets the boy.	The dad let the boy.
The dads let the boy.	The dads lets the boy.
The dad lets the boy.	The dads lets the boy.
The dads let the boy.	The dad let the boy.
The dad lets the man.	The dad let the man.
The dads let the man.	The dads lets the man.
The dad lets the man.	The dads lets the man.
The dads let the man.	The dad let the man.
The dad lets the woman.	The dad let the woman.
The dads let the woman.	The dads lets the woman.
The dad lets the woman.	The dads lets the woman.
The dads let the woman.	The dad let the woman.
The dad lets the prince.	The dad let the prince.
The dads let the prince.	The dads lets the prince.
The dad lets the prince.	The dads lets the prince.
The dads let the prince.	The dad let the prince.
The dad lets the princess.	The dad let the princess.
The dads let the princess.	The dads lets the princess.
The dad lets the princess.	The dads lets the princess.
The dads let the princess.	The dad let the princess.
The dad lets the sister.	The dad let the sister.
The dads let the sister.	The dads lets the sister.
The dad lets the sister.	The dads lets the sister.
The dads let the sister.	The dad let the sister.
The dad lets the brother.	The dad let the brother.
The dads let the brother.	The dads lets the brother.
The dad lets the brother.	The dads lets the brother.
The dads let the brother.	The dad let the brother.
The girl lets the mom.	The girl let the mom.
The girls let the mom.	The girls lets the mom.
The girl lets the mom.	The girls lets the mom.
The girls let the mom.	The girl let the mom.
The girl lets the dad.	The girl let the dad.
The girls let the dad.	The girls lets the dad.
The girl lets the dad.	The girls lets the dad.
The girls let the dad.	The girl let the dad.
The girl lets the boy.	The girl let the boy.
The girls let the boy.	The girls lets the boy.
The girl lets the boy.	The girls lets the boy.
The girls let the boy.	The girl let the boy.
The girl lets the man.	The girl let the man.
The girls let the man.	The girls lets the man.
The girl lets the man.	The girls lets the man.
The girls let the man.	The girl let the man.
The girl lets the woman.	The girl let the woman.
The girls let the woman.	The girls lets the woman.
The girl lets the woman.	The girls lets the woman.
The girls let the woman.	The girl let the woman.
The girl lets the prince.	The girl let the prince.
The girls let the prince.	The girls lets the prince.
The girl lets the prince.	The girls lets the prince.
The girls let the prince.	The girl let the prince.
The girl lets the princess.	The girl let the princess.
The girls let the princess.	The girls lets the princess.
The girl lets the princess.	The girls lets the princess.
The girls let the princess.	The girl let the princess.
The girl lets the sister.	The girl let the sister.
The girls let the sister.	The girls lets the sister.
The girl lets the sister.	The girls lets the sister.
The girls let the sister.	The girl let the sister.
The girl lets the brother.	The girl let the brother.
The girls let the brother.	The girls lets the brother.
The girl lets the brother.	The girls lets the brother.
The girls let the brother.	The girl let the brother.
The boy lets the mom.	The boy let the mom.
The boys let the mom.	The boys lets the mom.
The boy lets the mom.	The boys lets the mom.
The boys let the mom.	The boy let the mom.
The boy lets the dad.	The boy let the dad.
The boys let the dad.	The boys lets the dad.
The boy lets the dad.	The boys lets the dad.
The boys let the dad.	The boy let the dad.
The boy lets the girl.	The boy let the girl.
The boys let the girl.	The boys lets the girl.
The boy lets the girl.	The boys lets the girl.
The boys let the girl.	The boy let the girl.
The boy lets the man.	The boy let the man.
The boys let the man.	The boys lets the man.
The boy lets the man.	The boys lets the man.
The boys let the man.	The boy let the man.
The boy lets the woman.	The boy let the woman.
The boys let the woman.	The boys lets the woman.
The boy lets the woman.	The boys lets the woman.
The boys let the woman.	The boy let the woman.
The boy lets the prince.	The boy let the prince.
The boys let the prince.	The boys lets the prince.
The boy lets the prince.	The boys lets the prince.
The boys let the prince.	The boy let the prince.
The boy lets the princess.	The boy let the princess.
The boys let the princess.	The boys lets the princess.
The boy lets the princess.	The boys lets the princess.
The boys let the princess.	The boy let the princess.
The boy lets the sister.	The boy let the sister.
The boys let the sister.	The boys lets the sister.
The boy lets the sister.	The boys lets the sister.
The boys let the sister.	The boy let the sister.
The boy lets the brother.	The boy let the brother.
The boys let the brother.	The boys lets the brother.
The boy lets the brother.	The boys lets the brother.
The boys let the brother.	The boy let the brother.
The man lets the mom.	The man let the mom.
The men let the mom.	The men lets the mom.
The man lets the mom.	The men lets the mom.
The men let the mom.	The man let the mom.
The man lets the dad.	The man let the dad.
The men let the dad.	The men lets the dad.
The man lets the dad.	The men lets the dad.
The men let the dad.	The man let the dad.
The man lets the girl.	The man let the girl.
The men let the girl.	The men lets the girl.
The man lets the girl.	The men lets the girl.
The men let the girl.	The man let the girl.
The man lets the boy.	The man let the boy.
The men let the boy.	The men lets the boy.
The man lets the boy.	The men lets the boy.
The men let the boy.	The man let the boy.
The man lets the woman.	The man let the woman.
The men let the woman.	The men lets the woman.
The man lets the woman.	The men lets the woman.
The men let the woman.	The man let the woman.
The man lets the prince.	The man let the prince.
The men let the prince.	The men lets the prince.
The man lets the prince.	The men lets the prince.
The men let the prince.	The man let the prince.
The man lets the princess.	The man let the princess.
The men let the princess.	The men lets the princess.
The man lets the princess.	The men lets the princess.
The men let the princess.	The man let the princess.
The man lets the sister.	The man let the sister.
The men let the sister.	The men lets the sister.
The man lets the sister.	The men lets the sister.
The men let the sister.	The man let the sister.
The man lets the brother.	The man let the brother.
The men let the brother.	The men lets the brother.
The man lets the brother.	The men lets the brother.
The men let the brother.	The man let the brother.
The woman lets the mom.	The woman let the mom.
The women let the mom.	The women lets the mom.
The woman lets the mom.	The women lets the mom.
The women let the mom.	The woman let the mom.
The woman lets the dad.	The woman let the dad.
The women let the dad.	The women lets the dad.
The woman lets the dad.	The women lets the dad.
The women let the dad.	The woman let the dad.
The woman lets the girl.	The woman let the girl.
The women let the girl.	The women lets the girl.
The woman lets the girl.	The women lets the girl.
The women let the girl.	The woman let the girl.
The woman lets the boy.	The woman let the boy.
The women let the boy.	The women lets the boy.
The woman lets the boy.	The women lets the boy.
The women let the boy.	The woman let the boy.
The woman lets the man.	The woman let the man.
The women let the man.	The women lets the man.
The woman lets the man.	The women lets the man.
The women let the man.	The woman let the man.
The woman lets the prince.	The woman let the prince.
The women let the prince.	The women lets the prince.
The woman lets the prince.	The women lets the prince.
The women let the prince.	The woman let the prince.
The woman lets the princess.	The woman let the princess.
The women let the princess.	The women lets the princess.
The woman lets the princess.	The women lets the princess.
The women let the princess.	The woman let the princess.
The woman lets the sister.	The woman let the sister.
The women let the sister.	The women lets the sister.
The woman lets the sister.	The women lets the sister.
The women let the sister.	The woman let the sister.
The woman lets the brother.	The woman let the brother.
The women let the brother.	The women lets the brother.
The woman lets the brother.	The women lets the brother.
The women let the brother.	The woman let the brother.
The prince lets the mom.	The prince let the mom.
The princes let the mom.	The princes lets the mom.
The prince lets the mom.	The princes lets the mom.
The princes let the mom.	The prince let the mom.
The prince lets the dad.	The prince let the dad.
The princes let the dad.	The princes lets the dad.
The prince lets the dad.	The princes lets the dad.
The princes let the dad.	The prince let the dad.
The prince lets the girl.	The prince let the girl.
The princes let the girl.	The princes lets the girl.
The prince lets the girl.	The princes lets the girl.
The princes let the girl.	The prince let the girl.
The prince lets the boy.	The prince let the boy.
The princes let the boy.	The princes lets the boy.
The prince lets the boy.	The princes lets the boy.
The princes let the boy.	The prince let the boy.
The prince lets the man.	The prince let the man.
The princes let the man.	The princes lets the man.
The prince lets the man.	The princes lets the man.
The princes let the man.	The prince let the man.
The prince lets the woman.	The prince let the woman.
The princes let the woman.	The princes lets the woman.
The prince lets the woman.	The princes lets the woman.
The princes let the woman.	The prince let the woman.
The prince lets the princess.	The prince let the princess.
The princes let the princess.	The princes lets the princess.
The prince lets the princess.	The princes lets the princess.
The princes let the princess.	The prince let the princess.
The prince lets the sister.	The prince let the sister.
The princes let the sister.	The princes lets the sister.
The prince lets the sister.	The princes lets the sister.
The princes let the sister.	The prince let the sister.
The prince lets the brother.	The prince let the brother.
The princes let the brother.	The princes lets the brother.
The prince lets the brother.	The princes lets the brother.
The princes let the brother.	The prince let the brother.
The princess lets the mom.	The princess let the mom.
The princesses let the mom.	The princesses lets the mom.
The princess lets the mom.	The princesses lets the mom.
The princesses let the mom.	The princess let the mom.
The princess lets the dad.	The princess let the dad.
The princesses let the dad.	The princesses lets the dad.
The princess lets the dad.	The princesses lets the dad.
The princesses let the dad.	The princess let the dad.
The princess lets the girl.	The princess let the girl.
The princesses let the girl.	The princesses lets the girl.
The princess lets the girl.	The princesses lets the girl.
The princesses let the girl.	The princess let the girl.
The princess lets the boy.	The princess let the boy.
The princesses let the boy.	The princesses lets the boy.
The princess lets the boy.	The princesses lets the boy.
The princesses let the boy.	The princess let the boy.
The princess lets the man.	The princess let the man.
The princesses let the man.	The princesses lets the man.
The princess lets the man.	The princesses lets the man.
The princesses let the man.	The princess let the man.
The princess lets the woman.	The princess let the woman.
The princesses let the woman.	The princesses lets the woman.
The princess lets the woman.	The princesses lets the woman.
The princesses let the woman.	The princess let the woman.
The princess lets the prince.	The princess let the prince.
The princesses let the prince.	The princesses lets the prince.
The princess lets the prince.	The princesses lets the prince.
The princesses let the prince.	The princess let the prince.
The princess lets the sister.	The princess let the sister.
The princesses let the sister.	The princesses lets the sister.
The princess lets the sister.	The princesses lets the sister.
The princesses let the sister.	The princess let the sister.
The princess lets the brother.	The princess let the brother.
The princesses let the brother.	The princesses lets the brother.
The princess lets the brother.	The princesses lets the brother.
The princesses let the brother.	The princess let the brother.
The sister lets the mom.	The sister let the mom.
The sisters let the mom.	The sisters lets the mom.
The sister lets the mom.	The sisters lets the mom.
The sisters let the mom.	The sister let the mom.
The sister lets the dad.	The sister let the dad.
The sisters let the dad.	The sisters lets the dad.
The sister lets the dad.	The sisters lets the dad.
The sisters let the dad.	The sister let the dad.
The sister lets the girl.	The sister let the girl.
The sisters let the girl.	The sisters lets the girl.
The sister lets the girl.	The sisters lets the girl.
The sisters let the girl.	The sister let the girl.
The sister lets the boy.	The sister let the boy.
The sisters let the boy.	The sisters lets the boy.
The sister lets the boy.	The sisters lets the boy.
The sisters let the boy.	The sister let the boy.
The sister lets the man.	The sister let the man.
The sisters let the man.	The sisters lets the man.
The sister lets the man.	The sisters lets the man.
The sisters let the man.	The sister let the man.
The sister lets the woman.	The sister let the woman.
The sisters let the woman.	The sisters lets the woman.
The sister lets the woman.	The sisters lets the woman.
The sisters let the woman.	The sister let the woman.
The sister lets the prince.	The sister let the prince.
The sisters let the prince.	The sisters lets the prince.
The sister lets the prince.	The sisters lets the prince.
The sisters let the prince.	The sister let the prince.
The sister lets the princess.	The sister let the princess.
The sisters let the princess.	The sisters lets the princess.
The sister lets the princess.	The sisters lets the princess.
The sisters let the princess.	The sister let the princess.
The sister lets the brother.	The sister let the brother.
The sisters let the brother.	The sisters lets the brother.
The sister lets the brother.	The sisters lets the brother.
The sisters let the brother.	The sister let the brother.
The brother lets the mom.	The brother let the mom.
The brothers let the mom.	The brothers lets the mom.
The brother lets the mom.	The brothers lets the mom.
The brothers let the mom.	The brother let the mom.
The brother lets the dad.	The brother let the dad.
The brothers let the dad.	The brothers lets the dad.
The brother lets the dad.	The brothers lets the dad.
The brothers let the dad.	The brother let the dad.
The brother lets the girl.	The brother let the girl.
The brothers let the girl.	The brothers lets the girl.
The brother lets the girl.	The brothers lets the girl.
The brothers let the girl.	The brother let the girl.
The brother lets the boy.	The brother let the boy.
The brothers let the boy.	The brothers lets the boy.
The brother lets the boy.	The brothers lets the boy.
The brothers let the boy.	The brother let the boy.
The brother lets the man.	The brother let the man.
The brothers let the man.	The brothers lets the man.
The brother lets the man.	The brothers lets the man.
The brothers let the man.	The brother let the man.
The brother lets the woman.	The brother let the woman.
The brothers let the woman.	The brothers lets the woman.
The brother lets the woman.	The brothers lets the woman.
The brothers let the woman.	The brother let the woman.
The brother lets the prince.	The brother let the prince.
The brothers let the prince.	The brothers lets the prince.
The brother lets the prince.	The brothers lets the prince.
The brothers let the prince.	The brother let the prince.
The brother lets the princess.	The brother let the princess.
The brothers let the princess.	The brothers lets the princess.
The brother lets the princess.	The brothers lets the princess.
The brothers let the princess.	The brother let the princess.
The brother lets the sister.	The brother let the sister.
The brothers let the sister.	The brothers lets the sister.
The brother lets the sister.	The brothers lets the sister.
The brothers let the sister.	The brother let the sister.
The mom thinks the dad.	The mom think the dad.
The moms think the dad.	The moms thinks the dad.
The mom thinks the dad.	The moms thinks the dad.
The moms think the dad.	The mom think the dad.
The mom thinks the girl.	The mom think the girl.
The moms think the girl.	The moms thinks the girl.
The mom thinks the girl.	The moms thinks the girl.
The moms think the girl.	The mom think the girl.
The mom thinks the boy.	The mom think the boy.
The moms think the boy.	The moms thinks the boy.
The mom thinks the boy.	The moms thinks the boy.
The moms think the boy.	The mom think the boy.
The mom thinks the man.	The mom think the man.
The moms think the man.	The moms thinks the man.
The mom thinks the man.	The moms thinks the man.
The moms think the man.	The mom think the man.
The mom thinks the woman.	The mom think the woman.
The moms think the woman.	The moms thinks the woman.
The mom thinks the woman.	The moms thinks the woman.
The moms think the woman.	The mom think the woman.
The mom thinks the prince.	The mom think the prince.
The moms think the prince.	The moms thinks the prince.
The mom thinks the prince.	The moms thinks the prince.
The moms think the prince.	The mom think the prince.
The mom thinks the princess.	The mom think the princess.
The moms think the princess.	The moms thinks the princess.
The mom thinks the princess.	The moms thinks the princess.
The moms think the princess.	The mom think the princess.
The mom thinks the sister.	The mom think the sister.
The moms think the sister.	The moms thinks the sister.
The mom thinks the sister.	The moms thinks the sister.
The moms think the sister.	The mom think the sister.
The mom thinks the brother.	The mom think the brother.
The moms think the brother.	The moms thinks the brother.
The mom thinks the brother.	The moms thinks the brother.
The moms think the brother.	The mom think the brother.
The dad thinks the mom.	The dad think the mom.
The dads think the mom.	The dads thinks the mom.
The dad thinks the mom.	The dads thinks the mom.
The dads think the mom.	The dad think the mom.
The dad thinks the girl.	The dad think the girl.
The dads think the girl.	The dads thinks the girl.
The dad thinks the girl.	The dads thinks the girl.
The dads think the girl.	The dad think the girl.
The dad thinks the boy.	The dad think the boy.
The dads think the boy.	The dads thinks the boy.
The dad thinks the boy.	The dads thinks the boy.
The dads think the boy.	The dad think the boy.
The dad thinks the man.	The dad think the man.
The dads think the man.	The dads thinks the man.
The dad thinks the man.	The dads thinks the man.
The dads think the man.	The dad think the man.
The dad thinks the woman.	The dad think the woman.
The dads think the woman.	The dads thinks the woman.
The dad thinks the woman.	The dads thinks the woman.
The dads think the woman.	The dad think the woman.
The dad thinks the prince.	The dad think the prince.
The dads think the prince.	The dads thinks the prince.
The dad thinks the prince.	The dads thinks the prince.
The dads think the prince.	The dad think the prince.
The dad thinks the princess.	The dad think the princess.
The dads think the princess.	The dads thinks the princess.
The dad thinks the princess.	The dads thinks the princess.
The dads think the princess.	The dad think the princess.
The dad thinks the sister.	The dad think the sister.
The dads think the sister.	The dads thinks the sister.
The dad thinks the sister.	The dads thinks the sister.
The dads think the sister.	The dad think the sister.
The dad thinks the brother.	The dad think the brother.
The dads think the brother.	The dads thinks the brother.
The dad thinks the brother.	The dads thinks the brother.
The dads think the brother.	The dad think the brother.
The girl thinks the mom.	The girl think the mom.
The girls think the mom.	The girls thinks the mom.
The girl thinks the mom.	The girls thinks the mom.
The girls think the mom.	The girl think the mom.
The girl thinks the dad.	The girl think the dad.
The girls think the dad.	The girls thinks the dad.
The girl thinks the dad.	The girls thinks the dad.
The girls think the dad.	The girl think the dad.
The girl thinks the boy.	The girl think the boy.
The girls think the boy.	The girls thinks the boy.
The girl thinks the boy.	The girls thinks the boy.
The girls think the boy.	The girl think the boy.
The girl thinks the man.	The girl think the man.
The girls think the man.	The girls thinks the man.
The girl thinks the man.	The girls thinks the man.
The girls think the man.	The girl think the man.
The girl thinks the woman.	The girl think the woman.
The girls think the woman.	The girls thinks the woman.
The girl thinks the woman.	The girls thinks the woman.
The girls think the woman.	The girl think the woman.
The girl thinks the prince.	The girl think the prince.
The girls think the prince.	The girls thinks the prince.
The girl thinks the prince.	The girls thinks the prince.
The girls think the prince.	The girl think the prince.
The girl thinks the princess.	The girl think the princess.
The girls think the princess.	The girls thinks the princess.
The girl thinks the princess.	The girls thinks the princess.
The girls think the princess.	The girl think the princess.
The girl thinks the sister.	The girl think the sister.
The girls think the sister.	The girls thinks the sister.
The girl thinks the sister.	The girls thinks the sister.
The girls think the sister.	The girl think the sister.
The girl thinks the brother.	The girl think the brother.
The girls think the brother.	The girls thinks the brother.
The girl thinks the brother.	The girls thinks the brother.
The girls think the brother.	The girl think the brother.
The boy thinks the mom.	The boy think the mom.
The boys think the mom.	The boys thinks the mom.
The boy thinks the mom.	The boys thinks the mom.
The boys think the mom.	The boy think the mom.
The boy thinks the dad.	The boy think the dad.
The boys think the dad.	The boys thinks the dad.
The boy thinks the dad.	The boys thinks the dad.
The boys think the dad.	The boy think the dad.
The boy thinks the girl.	The boy think the girl.
The boys think the girl.	The boys thinks the girl.
The boy thinks the girl.	The boys thinks the girl.
The boys think the girl.	The boy think the girl.
The boy thinks the man.	The boy think the man.
The boys think the man.	The boys thinks the man.
The boy thinks the man.	The boys thinks the man.
The boys think the man.	The boy think the man.
The boy thinks the woman.	The boy think the woman.
The boys think the woman.	The boys thinks the woman.
The boy thinks the woman.	The boys thinks the woman.
The boys think the woman.	The boy think the woman.
The boy thinks the prince.	The boy think the prince.
The boys think the prince.	The boys thinks the prince.
The boy thinks the prince.	The boys thinks the prince.
The boys think the prince.	The boy think the prince.
The boy thinks the princess.	The boy think the princess.
The boys think the princess.	The boys thinks the princess.
The boy thinks the princess.	The boys thinks the princess.
The boys think the princess.	The boy think the princess.
The boy thinks the sister.	The boy think the sister.
The boys think the sister.	The boys thinks the sister.
The boy thinks the sister.	The boys thinks the sister.
The boys think the sister.	The boy think the sister.
The boy thinks the brother.	The boy think the brother.
The boys think the brother.	The boys thinks the brother.
The boy thinks the brother.	The boys thinks the brother.
The boys think the brother.	The boy think the brother.
The man thinks the mom.	The man think the mom.
The men think the mom.	The men thinks the mom.
The man thinks the mom.	The men thinks the mom.
The men think the mom.	The man think the mom.
The man thinks the dad.	The man think the dad.
The men think the dad.	The men thinks the dad.
The man thinks the dad.	The men thinks the dad.
The men think the dad.	The man think the dad.
The man thinks the girl.	The man think the girl.
The men think the girl.	The men thinks the girl.
The man thinks the girl.	The men thinks the girl.
The men think the girl.	The man think the girl.
The man thinks the boy.	The man think the boy.
The men think the boy.	The men thinks the boy.
The man thinks the boy.	The men thinks the boy.
The men think the boy.	The man think the boy.
The man thinks the woman.	The man think the woman.
The men think the woman.	The men thinks the woman.
The man thinks the woman.	The men thinks the woman.
The men think the woman.	The man think the woman.
The man thinks the prince.	The man think the prince.
The men think the prince.	The men thinks the prince.
The man thinks the prince.	The men thinks the prince.
The men think the prince.	The man think the prince.
The man thinks the princess.	The man think the princess.
The men think the princess.	The men thinks the princess.
The man thinks the princess.	The men thinks the princess.
The men think the princess.	The man think the princess.
The man thinks the sister.	The man think the sister.
The men think the sister.	The men thinks the sister.
The man thinks the sister.	The men thinks the sister.
The men think the sister.	The man think the sister.
The man thinks the brother.	The man think the brother.
The men think the brother.	The men thinks the brother.
The man thinks the brother.	The men thinks the brother.
The men think the brother.	The man think the brother.
The woman thinks the mom.	The woman think the mom.
The women think the mom.	The women thinks the mom.
The woman thinks the mom.	The women thinks the mom.
The women think the mom.	The woman think the mom.
The woman thinks the dad.	The woman think the dad.
The women think the dad.	The women thinks the dad.
The woman thinks the dad.	The women thinks the dad.
The women think the dad.	The woman think the dad.
The woman thinks the girl.	The woman think the girl.
The women think the girl.	The women thinks the girl.
The woman thinks the girl.	The women thinks the girl.
The women think the girl.	The woman think the girl.
The woman thinks the boy.	The woman think the boy.
The women think the boy.	The women thinks the boy.
The woman thinks the boy.	The women thinks the boy.
The women think the boy.	The woman think the boy.
The woman thinks the man.	The woman think the man.
The women think the man.	The women thinks the man.
The woman thinks the man.	The women thinks the man.
The women think the man.	The woman think the man.
The woman thinks the prince.	The woman think the prince.
The women think the prince.	The women thinks the prince.
The woman thinks the prince.	The women thinks the prince.
The women think the prince.	The woman think the prince.
The woman thinks the princess.	The woman think the princess.
The women think the princess.	The women thinks the princess.
The woman thinks the princess.	The women thinks the princess.
The women think the princess.	The woman think the princess.
The woman thinks the sister.	The woman think the sister.
The women think the sister.	The women thinks the sister.
The woman thinks the sister.	The women thinks the sister.
The women think the sister.	The woman think the sister.
The woman thinks the brother.	The woman think the brother.
The women think the brother.	The women thinks the brother.
The woman thinks the brother.	The women thinks the brother.
The women think the brother.	The woman think the brother.
The prince thinks the mom.	The prince think the mom.
The princes think the mom.	The princes thinks the mom.
The prince thinks the mom.	The princes thinks the mom.
The princes think the mom.	The prince think the mom.
The prince thinks the dad.	The prince think the dad.
The princes think the dad.	The princes thinks the dad.
The prince thinks the dad.	The princes thinks the dad.
The princes think the dad.	The prince think the dad.
The prince thinks the girl.	The prince think the girl.
The princes think the girl.	The princes thinks the girl.
The prince thinks the girl.	The princes thinks the girl.
The princes think the girl.	The prince think the girl.
The prince thinks the boy.	The prince think the boy.
The princes think the boy.	The princes thinks the boy.
The prince thinks the boy.	The princes thinks the boy.
The princes think the boy.	The prince think the boy.
The prince thinks the man.	The prince think the man.
The princes think the man.	The princes thinks the man.
The prince thinks the man.	The princes thinks the man.
The princes think the man.	The prince think the man.
The prince thinks the woman.	The prince think the woman.
The princes think the woman.	The princes thinks the woman.
The prince thinks the woman.	The princes thinks the woman.
The princes think the woman.	The prince think the woman.
The prince thinks the princess.	The prince think the princess.
The princes think the princess.	The princes thinks the princess.
The prince thinks the princess.	The princes thinks the princess.
The princes think the princess.	The prince think the princess.
The prince thinks the sister.	The prince think the sister.
The princes think the sister.	The princes thinks the sister.
The prince thinks the sister.	The princes thinks the sister.
The princes think the sister.	The prince think the sister.
The prince thinks the brother.	The prince think the brother.
The princes think the brother.	The princes thinks the brother.
The prince thinks the brother.	The princes thinks the brother.
The princes think the brother.	The prince think the brother.
The princess thinks the mom.	The princess think the mom.
The princesses think the mom.	The princesses thinks the mom.
The princess thinks the mom.	The princesses thinks the mom.
The princesses think the mom.	The princess think the mom.
The princess thinks the dad.	The princess think the dad.
The princesses think the dad.	The princesses thinks the dad.
The princess thinks the dad.	The princesses thinks the dad.
The princesses think the dad.	The princess think the dad.
The princess thinks the girl.	The princess think the girl.
The princesses think the girl.	The princesses thinks the girl.
The princess thinks the girl.	The princesses thinks the girl.
The princesses think the girl.	The princess think the girl.
The princess thinks the boy.	The princess think the boy.
The princesses think the boy.	The princesses thinks the boy.
The princess thinks the boy.	The princesses thinks the boy.
The princesses think the boy.	The princess think the boy.
The princess thinks the man.	The princess think the man.
The princesses think the man.	The princesses thinks the man.
The princess thinks the man.	The princesses thinks the man.
The princesses think the man.	The princess think the man.
The princess thinks the woman.	The princess think the woman.
The princesses think the woman.	The princesses thinks the woman.
The princess thinks the woman.	The princesses thinks the woman.
The princesses think the woman.	The princess think the woman.
The princess thinks the prince.	The princess think the prince.
The princesses think the prince.	The princesses thinks the prince.
The princess thinks the prince.	The princesses thinks the prince.
The princesses think the prince.	The princess think the prince.
The princess thinks the sister.	The princess think the sister.
The princesses think the sister.	The princesses thinks the sister.
The princess thinks the sister.	The princesses thinks the sister.
The princesses think the sister.	The princess think the sister.
The princess thinks the brother.	The princess think the brother.
The princesses think the brother.	The princesses thinks the brother.
The princess thinks the brother.	The princesses thinks the brother.
The princesses think the brother.	The princess think the brother.
The sister thinks the mom.	The sister think the mom.
The sisters think the mom.	The sisters thinks the mom.
The sister thinks the mom.	The sisters thinks the mom.
The sisters think the mom.	The sister think the mom.
The sister thinks the dad.	The sister think the dad.
The sisters think the dad.	The sisters thinks the dad.
The sister thinks the dad.	The sisters thinks the dad.
The sisters think the dad.	The sister think the dad.
The sister thinks the girl.	The sister think the girl.
The sisters think the girl.	The sisters thinks the girl.
The sister thinks the girl.	The sisters thinks the girl.
The sisters think the girl.	The sister think the girl.
The sister thinks the boy.	The sister think the boy.
The sisters think the boy.	The sisters thinks the boy.
The sister thinks the boy.	The sisters thinks the boy.
The sisters think the boy.	The sister think the boy.
The sister thinks the man.	The sister think the man.
The sisters think the man.	The sisters thinks the man.
The sister thinks the man.	The sisters thinks the man.
The sisters think the man.	The sister think the man.
The sister thinks the woman.	The sister think the woman.
The sisters think the woman.	The sisters thinks the woman.
The sister thinks the woman.	The sisters thinks the woman.
The sisters think the woman.	The sister think the woman.
The sister thinks the prince.	The sister think the prince.
The sisters think the prince.	The sisters thinks the prince.
The sister thinks the prince.	The sisters thinks the prince.
The sisters think the prince.	The sister think the prince.
The sister thinks the princess.	The sister think the princess.
The sisters think the princess.	The sisters thinks the princess.
The sister thinks the princess.	The sisters thinks the princess.
The sisters think the princess.	The sister think the princess.
The sister thinks the brother.	The sister think the brother.
The sisters think the brother.	The sisters thinks the brother.
The sister thinks the brother.	The sisters thinks the brother.
The sisters think the brother.	The sister think the brother.
The brother thinks the mom.	The brother think the mom.
The brothers think the mom.	The brothers thinks the mom.
The brother thinks the mom.	The brothers thinks the mom.
The brothers think the mom.	The brother think the mom.
The brother thinks the dad.	The brother think the dad.
The brothers think the dad.	The brothers thinks the dad.
The brother thinks the dad.	The brothers thinks the dad.
The brothers think the dad.	The brother think the dad.
The brother thinks the girl.	The brother think the girl.
The brothers think the girl.	The brothers thinks the girl.
The brother thinks the girl.	The brothers thinks the girl.
The brothers think the girl.	The brother think the girl.
The brother thinks the boy.	The brother think the boy.
The brothers think the boy.	The brothers thinks the boy.
The brother thinks the boy.	The brothers thinks the boy.
The brothers think the boy.	The brother think the boy.
The brother thinks the man.	The brother think the man.
The brothers think the man.	The brothers thinks the man.
The brother thinks the man.	The brothers thinks the man.
The brothers think the man.	The brother think the man.
The brother thinks the woman.	The brother think the woman.
The brothers think the woman.	The brothers thinks the woman.
The brother thinks the woman.	The brothers thinks the woman.
The brothers think the woman.	The brother think the woman.
The brother thinks the prince.	The brother think the prince.
The brothers think the prince.	The brothers thinks the prince.
The brother thinks the prince.	The brothers thinks the prince.
The brothers think the prince.	The brother think the prince.
The brother thinks the princess.	The brother think the princess.
The brothers think the princess.	The brothers thinks the princess.
The brother thinks the princess.	The brothers thinks the princess.
The brothers think the princess.	The brother think the princess.
The brother thinks the sister.	The brother think the sister.
The brothers think the sister.	The brothers thinks the sister.
The brother thinks the sister.	The brothers thinks the sister.
The brothers think the sister.	The brother think the sister.
The mom finds the dad.	The mom find the dad.
The moms find the dad.	The moms finds the dad.
The mom finds the dad.	The moms finds the dad.
The moms find the dad.	The mom find the dad.
The mom finds the girl.	The mom find the girl.
The moms find the girl.	The moms finds the girl.
The mom finds the girl.	The moms finds the girl.
The moms find the girl.	The mom find the girl.
The mom finds the boy.	The mom find the boy.
The moms find the boy.	The moms finds the boy.
The mom finds the boy.	The moms finds the boy.
The moms find the boy.	The mom find the boy.
The mom finds the man.	The mom find the man.
The moms find the man.	The moms finds the man.
The mom finds the man.	The moms finds the man.
The moms find the man.	The mom find the man.
The mom finds the woman.	The mom find the woman.
The moms find the woman.	The moms finds the woman.
The mom finds the woman.	The moms finds the woman.
The moms find the woman.	The mom find the woman.
The mom finds the prince.	The mom find the prince.
The moms find the prince.	The moms finds the prince.
The mom finds the prince.	The moms finds the prince.
The moms find the prince.	The mom find the prince.
The mom finds the princess.	The mom find the princess.
The moms find the princess.	The moms finds the princess.
The mom finds the princess.	The moms finds the princess.
The moms find the princess.	The mom find the princess.
The mom finds the sister.	The mom find the sister.
