Many poor boys.	Many poor boy.
Each poor man.	Many poor man.
Many poor men.	Each poor men.
Each poor man.	Each poor men.
Many poor men.	Many poor man.
Each poor woman.	Many poor woman.
Many poor women.	Each poor women.
Each poor woman.	Each poor women.
Many poor women.	Many poor woman.
Each poor prince.	Many poor prince.
Many poor princes.	Each poor princes.
Each poor prince.	Each poor princes.
Many poor princes.	Many poor prince.
Each poor princess.	Many poor princess.
Many poor princesses.	Each poor princesses.
Each poor princess.	Each poor princesses.
Many poor princesses.	Many poor princess.
Each poor sister.	Many poor sister.
Many poor sisters.	Each poor sisters.
Each poor sister.	Each poor sisters.
Many poor sisters.	Many poor sister.
Each poor brother.	Many poor brother.
Many poor brothers.	Each poor brothers.
Each poor brother.	Each poor brothers.
Many poor brothers.	Many poor brother.
Each sad mom.	Many sad mom.
Many sad moms.	Each sad moms.
Each sad mom.	Each sad moms.
Many sad moms.	Many sad mom.
Each sad dad.	Many sad dad.
Many sad dads.	Each sad dads.
Each sad dad.	Each sad dads.
Many sad dads.	Many sad dad.
Each sad girl.	Many sad girl.
Many sad girls.	Each sad girls.
Each sad girl.	Each sad girls.
Many sad girls.	Many sad girl.
Each sad boy.	Many sad boy.
Many sad boys.	Each sad boys.
Each sad boy.	Each sad boys.
Many sad boys.	Many sad boy.
Each sad man.	Many sad man.
Many sad men.	Each sad men.
Each sad man.	Each sad men.
Many sad men.	Many sad man.
Each sad woman.	Many sad woman.
Many sad women.	Each sad women.
Each sad woman.	Each sad women.
Many sad women.	Many sad woman.
Each sad prince.	Many sad prince.
Many sad princes.	Each sad princes.
Each sad prince.	Each sad princes.
Many sad princes.	Many sad prince.
Each sad princess.	Many sad princess.
Many sad princesses.	Each sad princesses.
Each sad princess.	Each sad princesses.
Many sad princesses.	Many sad princess.
Each sad sister.	Many sad sister.
Many sad sisters.	Each sad sisters.
Each sad sister.	Each sad sisters.
Many sad sisters.	Many sad sister.
Each sad brother.	Many sad brother.
Many sad brothers.	Each sad brothers.
Each sad brother.	Each sad brothers.
Many sad brothers.	Many sad brother.
Each tall mom.	Many tall mom.
Many tall moms.	Each tall moms.
Each tall mom.	Each tall moms.
Many tall moms.	Many tall mom.
Each tall dad.	Many tall dad.
Many tall dads.	Each tall dads.
Each tall dad.	Each tall dads.
Many tall dads.	Many tall dad.
Each tall girl.	Many tall girl.
Many tall girls.	Each tall girls.
Each tall girl.	Each tall girls.
Many tall girls.	Many tall girl.
Each tall boy.	Many tall boy.
Many tall boys.	Each tall boys.
Each tall boy.	Each tall boys.
Many tall boys.	Many tall boy.
Each tall man.	Many tall man.
Many tall men.	Each tall men.
Each tall man.	Each tall men.
Many tall men.	Many tall man.
Each tall woman.	Many tall woman.
Many tall women.	Each tall women.
Each tall woman.	Each tall women.
Many tall women.	Many tall woman.
Each tall prince.	Many tall prince.
Many tall princes.	Each tall princes.
Each tall prince.	Each tall princes.
Many tall princes.	Many tall prince.
Each tall princess.	Many tall princess.
Many tall princesses.	Each tall princesses.
Each tall princess.	Each tall princesses.
Many tall princesses.	Many tall princess.
Each tall sister.	Many tall sister.
Many tall sisters.	Each tall sisters.
Each tall sister.	Each tall sisters.
Many tall sisters.	Many tall sister.
Each tall brother.	Many tall brother.
Many tall brothers.	Each tall brothers.
Each tall brother.	Each tall brothers.
Many tall brothers.	Many tall brother.
